c_addr_id,addr_name,addr_name_chn,c_admin_type,c_admin_cat_code,x_coord,y_coord,CHGIS_PT_ID,elite_persons,jinshi_persons,juren_persons,ming_persons,qing_persons,first_entry_year,last_entry_year
300460,Hejian wei,河間衛,Wei,176,0.0,0.0,,1,1,0,1,0,1622,1622
17374,Biyang,泌陽,Xian,21,112.832519,32.697708,82642,1,1,0,1,0,1355,1355
5945,Nixi Zhangguansi,泥溪長官司,Zhangguansi,206,,,,1,1,0,1,0,1418,1418
302247,Taizhou shouyu qianhusuo,泰州守禦千戶所,Shouyu qianhusuo,148,,,,1,1,1,1,0,1481,1481
5247,Xunyang,洵陽,Xian,21,109.37236,32.831093,71179,1,1,1,1,0,1517,1517
9038,Xunyang,洵陽,Xian,21,109.37236023,32.831092834,977,1,1,0,0,1,1667,1667
300417,Hainan wei,海南衛,Wei,176,110.359457,20.000941,,1,1,0,1,0,1475,1475
17620,Jing Zhou,涇州,Zhou,215,107.18605804,35.256145477,115477,1,1,0,1,0,1355,1355
5919,Fu Zhou,涪州,Zhou,215,107.39096069,29.702775955,115235,1,1,0,1,0,1499,1499
5322,Liangzhou Wei,涼州衛,Wei,176,102.634654,37.927196,,1,1,1,1,0,1460,1460
300442,Zhoulu wei,涿鹿衛,Wei,176,115.96815,39.48722,,1,1,1,1,0,1583,1583
4644,Huai'an Coastal Waters,淮安海岸海水,Haianhaishui,73,119.14110565,33.502788544,,1,1,1,1,0,1517,1517
18318,Chun'an,淳安,Xian,21,118.965165,29.612287,40811,1,1,0,1,0,1351,1351
6756,Qing Dynasty,清朝,Chaodai,17,,,,1,1,1,0,1,1869,1877
5275,Qingshui,清水,Xian,21,106.13658142,34.746303558,262,1,1,0,1,0,1634,1634
18532,Qingjiang,清江,Xian,21,115.398987,28.015566,40941,1,1,0,1,0,1351,1351
4640,Qinghe,清河,Xian,21,118.893912,33.580393,42769,1,1,1,1,0,1559,1559
5283,Weiyuan,渭源,Xian,21,104.210167,35.139488,70113,1,1,0,1,0,1523,1523
18412,Liyang Zhou,溧陽州,Zhou,215,119.48600006,31.430706024,40587,1,1,0,1,0,1351,1351
4455,Cang Zhou,滄州,Zhou,215,116.86196899,38.308998108,88239,1,1,0,1,0,1466,1466
5234,Hanzhong Fu,漢中府,Fu,62,107.03518677,33.07648468,115311,1,1,1,1,0,1586,1586
5248,Hanyin,漢陰,Xian,21,108.515442,32.895229,71241,1,1,0,1,0,1622,1622
2404,Zhangpu,漳浦,Xian,21,,,,1,1,0,1,0,1607,1607
303344,Yingshang,潁上,Xian,21,116.25251007,32.638568878,,1,1,1,1,0,1538,1538
300352,Yingzhou wei,潁州衛,Wei,176,115.815715,32.883653,,1,1,1,1,0,1535,1535
17251,Lu Zhou,潞州,Zhou,215,113.103485,36.183537,94092,1,1,0,1,0,1355,1355
6117,Chaozhou Fu,潮州府,Fu,62,116.63665771,23.667705536,33057,1,1,1,1,0,1553,1553
300415,Chaozhou wei,潮州衛,Wei,176,116.63666,23.66771,33057,1,1,0,1,0,1454,1454
6178,Chengmai,澄邁,Xian,21,110.112246,19.958356,42456,1,1,0,1,0,1404,1404
20313,Penghu ting,澎湖廳,Ting,160,119.577072,23.571344,40361,1,1,0,0,1,1845,1845
4840,Ji'nan Fu,濟南府,Fu,62,117.00148773,36.650131226,86003,1,1,0,1,0,1643,1643
17137,Ji'nan Lu,濟南路,Lu,112,117.011,36.6492,,1,1,0,1,0,1354,1354
300452,Shenyang zhong tunwei,瀋陽中屯衛,Tunwei,168,116.08553,38.4357,,1,1,0,1,0,1565,1565
6155,Longshui,瀧水,Xian,21,111.570351,22.766914,42632,1,1,0,1,0,1406,1406
4657,Wuwei Zhou,無為州,Zhou,215,117.91131592,31.29851532,43044,1,1,1,1,0,1586,1586
500014,Germania,熱爾瑪尼亞國(日耳曼),Independent State,76,,,,1,1,0,0,1,,
302102,Yanshan you Wei,燕山右衛,Wei,176,116.368,39.93143,,1,1,1,1,0,1475,1475
7680,Yuhuan Ting,玉環廳,Ting,160,121.22767639,28.140014648,40702,1,1,0,0,1,1814,1814
5290,Huan Xian,環縣,Xian,21,107.30432129,36.573410034,234,1,1,1,1,0,1481,1481
17747,Ganquan,甘泉,Xian,21,109.344574,36.278626,70367,1,1,0,1,0,1355,1355
303479,Liushouzhong Wei,留守中衛,Wei (Capital),177,117.541987,32.875705,,1,1,1,1,0,1538,1538
303416,Liushouqian Wei,留守前衛,Wei (Capital),177,,,,1,1,0,1,0,1592,1592
5242,Lueyang,略陽,Xian,21,106.161308,33.332401,71139,1,1,0,1,0,1415,1415
9023,Lueyang,略陽,Xian,21,106.16130829,33.332401276,960,1,1,0,0,1,1658,1658
5599,Dangyang,當陽,Xian,21,111.787117,30.831511,45780,1,1,0,1,0,1404,1404
302222,Dengzhou shouyu qian qianhusuo,登州守禦前千戶所,Qianhusuo,130,,,,1,1,0,1,0,1514,1514
17105,Yidu Lu,益都路,Lu,112,118.47827148,36.687919617,86028,1,1,0,1,0,1357,1357
300446,Lulong wei,盧龍衛,Wei,176,118.86195,39.87732,,1,1,0,1,0,1607,1607
16939,Zhending,真定,Xian,21,114.563645,38.14011,44966,1,1,0,1,0,1351,1351
872,Suining,睢寧,Xian,21,,,,1,1,0,1,0,1484,1484
300384,Qutang wei,瞿塘衛,Wei,176,109.46408,31.017209,,1,1,1,1,0,1568,1568
4799,Shilou,石樓,Xian,21,110.826668,36.995705,95181,1,1,0,1,0,1436,1436
8172,Queshan,確山,Xian,21,114.01990509,32.807674408,619,1,1,1,0,1,1752,1761
5084,Ci Zhou,磁州,Zhou,215,114.37425232,36.359039307,87971,1,1,0,1,0,1565,1565
300444,Shenwu zhong wei,神武中衛,Wei,176,116.65881,39.90592,,1,1,0,1,0,1526,1526
7485,Shenchi,神池,Xian,21,112.19473267,39.093395233,1088,1,1,0,0,1,1890,1890
7170,Luquan,祿勸,Xian,21,102.4617157,25.562650681,1567,1,1,0,0,1,1752,1752
300394,Fuzhou you wei,福州右衛,Wei,176,119.304627,26.082595,,1,1,1,1,0,1475,1475
18444,Fuqing Zhou,福清州,Zhou,215,119.38143921,25.727916718,40198,1,1,0,1,0,1363,1363
5274,Qin'an,秦安,Xian,21,105.6727066,34.863220215,259,1,1,0,1,0,1514,1514
300146,Qinzhou wei,秦州衛,Wei,176,105.71696,34.58547,,1,1,1,1,0,1478,1478
6711,Chengfan Fu,程番府,Fu,62,106.65624237,26.138759613,99440,1,1,0,1,0,1619,1619
302272,Chengxiang shouyu qianhusuo,程鄉守禦千戶所,Shouyu qianhusuo,148,,,,1,1,1,1,0,1454,1454
5727,Zhuxi,竹谿,Xian,21,109.709518,32.333389,45951,1,1,1,1,0,1586,1586
17243,Jiang Zhou,絳州,Zhou,215,111.216148,35.616409,94107,1,1,0,1,0,1360,1360
5309,Suide Zhou,綏德州,Zhou,215,110.2540741,37.500980377,115836,1,1,0,0,1,1763,1763
2697,Luoping,羅平,Xian,21,,,,1,1,1,0,1,1825,1829
5857,Luojiang,羅江,Xian,21,104.512505,31.303993,96126,1,1,1,1,0,1505,1505
303421,Yiyongzhong Wei,義勇中衛,Wei (Capital),177,,,,1,1,1,1,0,1457,1457
6226,Yining,義寧,Xian,21,110.063301,25.375401,43767,1,1,1,1,0,1448,1448
5212,Yao Zhou,耀州,Zhou,215,108.97146606,34.913269043,942,1,1,1,1,0,1556,1556
17042,Suning,肅寧,Xian,21,115.83181,38.431767,44866,1,1,0,1,0,1360,1360
6139,Zhaoqing Fu,肇慶府,Fu,62,112.45315552,23.056921005,33025,1,1,1,1,0,1478,1478
7318,Lincheng,臨城,Xian,21,114.50006104,37.43983078,1740,1,1,0,0,1,1822,1822
8924,Lin'an Fu,臨安府,Fu,62,102.8223114,23.624551773,9765,1,1,1,0,1,1726,1733
5492,Linjiang Fu,臨江府,Fu,62,115.39898682,28.015565872,32539,1,1,1,1,0,1568,1568
3540,Linfen,臨汾,Xian,21,111.515434,36.078037,95421,1,1,0,1,0,1619,1619
300144,Lintao wei,臨洮衛,Wei,176,103.85794,35.37915,,1,1,0,1,0,1625,1625
3208,Linhuai,臨淮,Xian,21,118.468114,33.023402,43296,1,1,1,1,0,1487,1487
300433,Xingzhou zuo wunwei,興州左屯衛,Tunwei,168,117.100551,40.140696,,1,1,1,1,0,1565,1565
6628,Xinglong Wei,興隆衛,Wei,176,107.90214,26.89584,99449,1,1,1,1,0,1454,1454
5773,Mangbu Junminfu,芒部軍民府,Junminfu,100,,,,1,1,0,1,0,1640,1640
200013,Chiping,茌平,xian,21,116.25194,36.54313,,1,1,0,1,0,1595,1595
300383,Jingzhou you wei,荊州右衛,Wei,176,112.211248,30.347992,34315,1,1,1,1,0,1460,1460
300382,Jingzhou zuo wei,荊州左衛,Wei,176,112.211248,30.347992,,1,1,0,1,0,1592,1592
300381,Jingzhou wei,荊州衛,Wei,176,112.211248,30.347992,,1,1,0,1,0,,
6190,Wanning,萬寧,Xian,21,110.429211,18.840969,42488,1,1,0,1,0,1418,1418
6188,Wan Zhou,萬州,Zhou,215,108.37359619,30.812864304,44516,1,1,0,1,0,1523,1523
300264,Menghua wei,蒙化衛,Wei,176,100.308482,25.229118,,1,1,0,1,0,1640,1640
6446,Mengzi,蒙自,Xian,21,103.236753,23.355473,45606,1,1,1,1,0,1571,1571
5754,Pujiang,蒲江,Xian,21,103.502586,30.214197,96163,1,1,1,1,0,1532,1532
300475,Yuzhou wei,蔚州衛,Wei,176,114.56905,39.84054,,1,1,0,1,0,1589,1589
8339,Lanshan,藍山,Xian,21,112.17776489,25.372411728,746,1,1,0,0,1,1865,1865
300145,Lanzhou wei,蘭州衛,Wei,176,103.84714,36.04703,,1,1,1,1,0,1466,1466
5385,Chuzhou Fu,處州府,Fu,62,119.91300964,28.448732376,32160,1,1,1,1,0,1505,1505
4474,Xingtang,行唐,Xian,21,114.543609,38.43607,44985,1,1,0,1,0,1397,1397
5087,Weihui Fu,衛輝府,Fu,62,114.07026672,35.410388947,84003,1,1,1,1,0,1565,1565
5642,Hengzhou Fu,衡州府,Fu,62,112.59703827,26.90161705,32765,1,1,1,1,0,1583,1583
5130,Yu Zhou,裕州,Zhou,215,112.99250793,33.26007843,116142,1,1,0,1,0,1619,1619
378,Xiangfan,襄樊,Shixiaqu,145,,,,1,1,0,0,1,1703,1703
17238,Xiangling,襄陵,Xian,21,111.396492,36.023994,95446,1,1,0,1,0,1366,1366
300380,Xiangyang huwei,襄陽護衛,Wei,176,0.0,0.0,,1,1,0,1,0,1592,1592
6758,Xihe,西和,Xian,21,105.29072571,34.011928558,260,1,1,0,0,1,1787,1787
300135,Xi'an zuo wei,西安左衛,Wei,176,108.94421,34.26661,,1,1,0,1,0,1589,1589
5239,Xixiang,西鄉,Xian,21,107.760369,32.990273,71036,1,1,0,1,0,1643,1643
4566,Feng Xian,豐縣,Xian,21,116.584183,34.703617,42806,1,1,1,1,0,1469,1469
18325,Xiangshan,象山,Xian,21,121.86618,29.474428,40756,1,1,1,1,0,1396,1397
6241,Xiang Zhou,象州,Zhou,215,109.68245697,23.958059311,35416,1,1,0,1,0,1418,1418
6639,Guizhou Xuanweishisi,貴州宣慰使司,Xuanweishisi,194,,,,1,1,1,1,0,1457,1457
300496,Guizhou Duzhihuishisi,貴州都指揮使司,Duzhihuishisi,50,,,,1,1,1,1,0,1547,1547
6289,Gui Xian,貴縣,Xian,21,109.608444,23.099092,44232,1,1,1,1,0,1502,1502
6271,He Xian,賀縣,Xian,21,111.658852,24.336819,43925,1,1,0,1,0,1418,1418
4492,Zanhuang,贊皇,Xian,21,114.376983,37.662655,44993,1,1,0,1,0,1598,1598
18555,Gan Xian,贛縣,Xian,21,114.93248,25.847,40834,1,1,0,1,0,1351,1351
6633,Chishui Wei,赤水衛,Wei,176,105.582003,27.723412,,1,1,1,1,0,1457,1457
4487,Zhao Zhou,趙州,Zhou,215,114.77217865,37.752929688,88329,1,1,1,1,0,1464,1464
7314,Zhaozhou Zhilizhou Zhixiadifang,趙州直隸州直轄地方,Zhixiadifang,213,114.77217865,37.752925873,9504,1,1,0,0,1,1673,1673
5658,Chenzhou Fu,辰州府,Fu,62,110.39696503,28.458190918,32774,1,1,1,1,0,1580,1580
300363,Chenzhou wei,辰州衛,Wei,176,110.395781,28.457679,,1,1,1,1,0,1487,1487
6449,Tonghai,通海,Xian,21,102.755607,24.106072,45621,1,1,0,1,0,1613,1613
17795,Suining Zhou,遂寧州,Zhou,215,105.812285,30.194462,96332,1,1,0,1,0,1355,1355
5149,Suiping,遂平,Xian,21,113.989113,33.147839,83087,1,1,1,1,0,1487,1487
7381,Zunhua Zhilizhou,遵化直隸州,Zhilizhou,212,117.95798492,40.184448242,9505,1,1,0,0,1,1874,1874
7382,Zunhua Zhilizhou Zhixiadifang,遵化直隸州直轄地方,Zhixiadifang,213,117.95798492,40.184448242,9505,1,1,0,0,1,1833,1833
300429,Zunhua wei,遵化衛,Wei,176,117.95798,40.18445,,1,1,1,1,0,1565,1565
8525,Qianjiang,遷江,Xian,21,108.96871185,23.62355423,461,1,1,0,0,1,1819,1819
220008,Liaodong xingzhongshusheng,遼東行中書省,xingzhongshusheng,192,,,,1,1,0,1,0,1354,1354
9001,Binzhou Zhilizhou,邠州直隸州,Zhilizhou,212,108.07798767,35.039657593,9661,1,1,0,0,1,1847,1847
6908,Langdai Ting,郎岱廳,Ting,160,105.34589386,26.096876144,485,1,1,0,0,1,1898,1898
5534,Chen Zhou,郴州,Zhou,215,113.02513885,25.802719116,32768,1,1,0,1,0,1424,1424
300298,Duyun wei,都勻衛,Wei,176,107.51876,26.26565,99421,1,1,0,1,0,1634,1634
8253,Yun Xian,鄖縣,Xian,21,110.81400299,32.833999634,626,1,1,0,0,1,1886,1886
8254,Yunxi,鄖西,Xian,21,110.41880035,32.995605469,625,1,1,0,0,1,1682,1682
303400,Zhengfu Yiwei si,鄭府儀衛司,Yiweisi,201,,,,1,1,1,1,0,1559,1559
5900,Chongqing Fu,重慶府,Fu,62,106.55651855,29.561239243,96622,1,1,1,1,0,1562,1562
303448,Jinwuhou Wei,金吾後衛,Wei (Capital),177,,,,1,1,0,1,0,1595,1595
300318,Jinshan wei,金山衛,Wei,176,121.322716,30.72773,,1,1,0,1,0,1634,1634
4971,Jinzhou Wei,金州衛,Wei,176,121.712632,39.094965,,1,1,1,1,0,1464,1464
7645,Jinhua Fu,金華府,Fu,62,119.6499176,29.104711533,32165,1,1,0,0,1,1649,1649
6681,Tongren Fu,銅仁府,Fu,62,109.19268799,27.722480774,99468,1,1,0,1,0,1604,1604
5328,Zhenyi Shouyuqianhusuo,鎮夷守禦千戶所,Shouyu qianhusuo,148,,,,1,1,0,1,0,1598,1598
5196,Zhen'an,鎮安,Xian,21,109.15329,33.431843,71277,1,1,0,1,0,1595,1595
300441,Zhenshuo wei,鎮朔衛,Wei,176,112.69357,40.00809,95563,1,1,0,1,0,1619,1619
4617,Zhenjiang Fu,鎮江府,Fu,62,119.44429016,32.206489563,32296,1,1,1,1,0,1559,1559
300330,Zhenjiang wei,鎮江衛,Wei,176,119.44314,32.205769,,1,1,1,1,0,1505,1505
300481,Zhenxi wei,鎮西衛,Wei,176,111.56995,38.70397,99439,1,1,0,1,0,1592,1592
6670,Zhenyuan Fu,鎮遠府,Fu,62,108.4184494,27.054264069,9576,1,1,1,1,0,1544,1544
8700,Changning,長寧,Xian,21,104.88917542,28.379268646,1289,1,1,0,0,1,,
303413,Changning shouyuqianhusuo,長寧守禦千戶所,Shouyu qianhusuo,148,,,,1,1,1,1,0,1460,1460
6108,Changle,長樂,Xian,21,115.61644,24.06605,42587,1,1,0,1,0,1427,1427
303414,Changsha Yiwei si,長沙儀衛司,Yiweisi,201,,,,1,1,1,1,0,1538,1538
4528,Kai Zhou,開州,Zhou,215,115.00592804,35.754283905,40,1,1,0,1,0,1508,1508
300432,Kaiping zhong wunwei,開平中屯衛,Tunwei,168,116.016235,41.575611,,1,1,0,1,0,1592,1592
4375,Kaiping Wei,開平衛,Wei,176,0.0,0.0,,1,1,0,1,0,1499,1499
5929,Kai Xian,開縣,Xian,21,108.419502,31.187906,44511,1,1,1,1,0,1481,1481
18435,Min Xian,閩縣,Xian,21,119.321577,26.073954,40172,1,1,0,1,0,1439,1439
5113,Shan Zhou,陝州,Zhou,215,111.15139008,34.791801453,83044,1,1,1,1,0,,
17264,Lingchuan,陵川,Xian,21,113.277008,35.778126,95715,1,1,0,1,0,1355,1355
8475,Yangshan,陽山,Xian,21,112.63826752,24.485013962,271,1,1,0,0,1,1795,1795
6785,Longde,隆德,Xian,21,106.12223816,35.617092133,248,1,1,0,0,1,1876,1876
4343,Longqing Zhou,隆慶州,Zhou,215,105.46331787,32.033401489,,1,1,0,1,0,1487,1487
303631,Longchang,隆昌,Xian,21,105.27304,29.34938,,1,1,0,1,0,1616,1616
4796,Xi Zhou,隰州,Zhou,215,110.9306488,36.6876297,94039,1,1,1,1,0,1553,1553
9017,Long Zhou,隴州,Zhou,215,106.85295868,34.891407013,981,1,1,0,0,1,1685,1685
303407,Juyang Wei,雎陽衛,Wei,176,115.072338,34.440066,,1,1,1,1,0,1469,1469
300507,Yunnan Duzhihuishisi,雲南都指揮使司,Duzhihuishisi,50,,,,1,1,1,1,0,1511,1511
8706,Leibo Ting,雷波廳,Ting,160,103.57255554,28.262392044,1288,1,1,0,0,1,1874,1874
6160,Dianbai,電白,Xian,21,111.293335,21.512405,42386,1,1,1,1,0,1541,1541
6504,Zhanyi Zhou,霑益州,Zhou,215,103.82211304,25.609928131,1572,1,1,1,1,0,1538,1538
7181,Zhanyi Zhou,霑益州,Zhou,215,103.82211304,25.609928131,1572,1,1,0,0,1,1822,1822
4816,Lingqiu,靈丘,Xian,21,114.229218,39.437744,95054,1,1,1,1,0,1511,1511
7120,Lingwu Yi,靈武驛,Yi,199,,,,1,1,0,0,1,1706,1706
17275,Lingshi,靈石,Xian,21,111.776215,36.842152,95223,1,1,0,1,0,1363,1363
18377,Qingtian,青田,Xian,21,120.288155,28.143875,40607,1,1,0,1,0,1333,1333
5529,Jing Zhou,靖州,Zhou,215,109.69477844,26.575759888,32783,1,1,1,1,0,1505,1505
8379,Jingzhou Zhilizhou,靖州直隸州,Zhilizhou,212,109.69477844,26.575759888,32783,1,1,0,0,1,1748,1748
300103,Jinghai wei,靖海衛,Wei,176,122.19405,36.85748,85412,1,1,0,1,0,1589,1589
6018,Shunchang,順昌,Xian,21,117.806282,26.797091,40309,1,1,1,1,0,1475,1475
303398,Raozhou Shouyuqianhusuo,饒州守禦千戶所,Shouyu qianhusuo,148,,,,1,1,1,1,0,1553,1553
7200,Tengyue Ting,騰越廳,Ting,160,98.494979858,25.024349213,9750,1,1,0,0,1,1895,1895
303442,Xiaojiyou Wei,驍騎右衛,Wei (Capital),177,,,,1,1,1,1,0,1457,1457
500004,Koryo,高麗,Independent State,76,,,,1,1,1,1,0,1371,1371
5240,Feng Xian,鳳縣,Xian,21,106.62294,33.945248,71071,1,1,0,1,0,1385,1385
5666,Mayang,麻陽,Xian,21,109.596954,27.717134,42080,1,1,0,1,0,1604,1604
18370,Huangyan Zhou,黃巖州,Zhou,215,121.25835419,28.642612457,40653,1,1,0,1,0,1351,1351
5576,Huangzhou Fu,黃州府,Fu,62,114.86549377,30.446989059,34305,1,1,1,1,0,1654,1661
300358,Huangzhou wei,黃州衛,Wei,176,114.878923,30.43764,,1,1,1,1,0,1496,1496
5512,Longnan,龍南,Xian,21,114.784775,24.899044,40854,1,1,0,1,0,1601,1601
6107,Longchuan,龍川,Xian,21,115.186172,24.060003,42188,1,1,0,1,0,1628,1628
5788,Longzhou Xuanfusi,龍州宣撫司,Xuanfusi,193,104.52971649,32.413150787,96649,1,1,0,1,0,1484,1484
8575,Longzhou Ting,龍州廳,Ting,160,106.85035706,22.351665497,430,1,1,0,0,1,1880,1880
303486,Longxiang Wei,龍驤衛,Wei (Capital),177,,,,1,1,0,1,0,1628,1628
8643,Shangsi Zhiliting Zhixiadifang,上思直隸廳直轄地方,Zhixiadifang,213,107.97879028,22.152637482,120358,1,0,1,0,1,,
300034,Zhapu shouyu qianhusuo,乍浦守禦千戶所,Shouyu qianhusuo,148,,,,1,0,1,1,0,1633,1633
8286,Laifeng,來鳳,Xian,21,109.4048233,29.50520134,675,1,0,1,0,1,,
8258,Baokang,保康,Xian,21,111.26708221,31.888034821,638,1,0,1,0,1,,
8250,Guanghua,光化,Xian,21,111.68547821,32.405822754,630,1,0,1,0,1,,
8543,Lingyun,凌雲,Xian,21,106.57572174,24.348548889,44087,1,0,1,0,1,,
5874,Jian Zhou,劍州,Zhou,215,105.46331787,32.033401489,1186,1,0,1,1,0,,
303363,Nanjing Jinyi Wei,南京錦衣衛,Wei,176,118.76899,32.05256,,1,0,1,1,0,1564,1564
8476,Nanxiong Zhilizhou,南雄直隸州,Zhilizhou,212,114.30208588,25.118843079,9542,1,0,1,0,1,1844,1844
5566,Jun Zhou,均州,Zhou,215,111.16557312,32.668151855,105278,1,0,1,1,0,,
8802,Taiping,太平,Xian,21,108.04597473,32.069965363,9702,1,0,1,0,1,,
8666,Taiping Zhiliting,太平直隸廳,Zhiliting,211,108.04597473,32.069965363,9702,1,0,1,0,1,,
7583,Andong,安東,Xian,21,119.26123047,33.766372681,761,1,0,1,0,1,,
6581,Anshun Zhou,安順州,Zhou,215,106.1394577,26.253639221,99028,1,0,1,1,0,,
7600,Dinghai Zhiliting,定海直隸廳,Zhiliting,211,122.10109711,30.015159607,32163,1,0,1,0,1,,
17552,Dingyuan,定遠,Xian,21,117.67569,32.530247,43089,1,0,1,1,0,1396,1396
18526,Yichun,宜春,Xian,21,114.375885,27.794266,40969,1,0,1,1,0,,
18381,Xuancheng,宣城,Xian,21,118.7425,30.946941,41303,1,0,1,1,0,,
5174,Ningxiazhong Wei,寧夏中衛,Wei,176,105.18661,37.51325,70548,1,0,1,0,1,1672,1672
9069,Ningxia Fu,寧夏府,Fu,62,106.27397156,38.466972351,9533,1,0,1,0,1,1660,1660
20632,Ning zhou,寧州,Zhou,215,107.930466,35.501427,249,1,0,1,0,1,1789,1789
8581,Ningming Zhou,寧明州,Zhou,215,107.06284332,22.138446808,437,1,0,1,0,1,,
7508,Ningyuan Zhiliting,寧遠直隸廳,Zhiliting,211,112.26204681,40.450847626,1077,1,0,1,0,1,,
8957,Ningshan Ting,寧陝廳,Ting,160,108.31665802,33.370952606,966,1,0,1,0,1,1875,1875
18348,Shanyin,山陰,Xian,21,120.578262,30.004515,40762,1,0,1,1,0,,
7397,Kelan Zhou,岢嵐州,Zhou,215,111.56995392,38.703971863,1074,1,0,1,0,1,1821,1821
5610,Badong,巴東,Xian,21,110.404533,31.030022,45840,1,0,1,1,0,,
7454,Pingyang Fu,平陽府,Fu,62,111.51543427,36.078037262,9690,1,0,1,0,1,,
8760,Guangyuan,廣元,Xian,21,105.83299255,32.443889618,1187,1,0,1,0,1,,
7330,Guangping Fu,廣平府,Fu,62,114.7231,36.70103,87900,1,0,1,0,1,,
7753,Jianping,建平,Xian,21,119.18147278000001,31.134151459,1677,1,0,1,0,1,1894,1894
6154,Deqing Zhou,德慶州,Zhou,215,111.77101898,23.146791458,42352,1,0,1,1,0,1447,1447
8281,Enshi,恩始,Xian,21,109.47861481,30.272258759,651,1,0,1,0,1,1862,1862
8361,Cili,慈利,Xian,21,111.12171173,29.42634201,689,1,0,1,0,1,,
18326,Cixi,慈溪,Xian,21,121.444199,29.979195,40732,1,0,1,1,0,,
7221,Huairou,懷柔,Xian,21,116.62561035,40.312084198,101,1,0,1,0,1,,
7577,Yangzi,揚子,Xian,21,119.17762756,32.267543793,42731,1,0,1,0,1,,
8399,Xin'an,新安,Xian,21,113.9185791,22.545150757,316,1,0,1,0,1,,
701913,Xingui Xian,新貴,Xian,21,106.70911,26.58078,99148,1,0,1,0,1,1690,1690
7094,Changtu Fu,昌圖府,Fu,62,123.99481201,42.784221649,120480,1,0,1,0,1,,
8761,Zhaohua,昭化,Xian,21,105.70658875,32.33171463,1188,1,0,1,0,1,,
8291,Huangzhou Zhiliting,晃州直隸廳,Zhiliting,211,109.19850922,27.38170433,9624,1,0,1,0,1,,
18459,Jinjiang,晉江,Xian,21,118.589905,24.909641,40257,1,0,1,1,0,,
7112,Chaoyang Fu,朝陽府,Fu,62,120.45078278,41.58008194,120345,1,0,1,0,1,,
8315,Dong'an,東安,Xian,21,111.22209167,26.332000732,728,1,0,1,0,1,,
8800,Dongxiang,東鄉,Xian,21,107.71528625,31.359371185,1209,1,0,1,0,1,,
8604,Liucheng,柳城,Xian,21,109.26011658,24.527336121,378,1,0,1,0,1,,
8337,Guiyang Zhilizhou,桂陽直隸州,Zhilizhou,212,112.72592926,25.741970062,9628,1,0,1,0,1,,
8365,Sangzhi,桑植,Xian,21,110.16236877,29.392684937,688,1,0,1,0,1,,
300232,Wuzhou shouyu qianhusuo,梧州守禦千戶所,Shouyu qianhusuo,148,,,,1,0,1,1,0,,
8462,Lehui,樂會,Xian,21,110.46756744,19.14896965,331,1,0,1,0,1,,
4865,Wuding Zhou,武定州,Zhou,215,102.39831543,25.535848618,9756,1,0,1,1,0,,
18280,Gui'an,歸安,Xian,21,120.099312,30.864964,40128,1,0,1,1,0,1353,1353
8434,Yong'an,永安,Xian,21,115.17305756,23.643053055,300,1,0,1,0,1,,
7403,Yongning Zhou,永寧州,Zhou,215,111.13517761,37.510105133,1106,1,0,1,0,1,,
6920,Yongcong,永從,Xian,21,109.133255,26.038625717,505,1,0,1,0,1,,
20167,Runan Dao,汝南道,Dao,24,,,,1,0,1,0,1,,
4680,Chizhou Fu,池州府,Fu,62,117.48183441,30.654661179,32457,1,0,1,1,0,1591,1591
9016,Qianyang,汧陽,Xian,21,107.13385773,34.644874573,953,1,0,1,0,1,,
7833,Quanzhou Fu,泉州府,Fu,62,118.58990479,24.909641266,32094,1,0,1,0,1,1876,1876
8542,Sicheng Fu,泗城府,Fu,62,106.57572174,24.348548889,9558,1,0,1,0,1,,
7989,Tai'an Fu,泰安府,Fu,62,117.12718964,36.188999176,9674,1,0,1,0,1,,
18289,Haiyan Zhou,海鹽州,Zhou,215,120.93202209,30.517858505,40075,1,0,1,1,0,1353,1353
20650,luoyang,漯陽,Region,135,,,,1,0,1,0,1,,
17259,Ze Zhou,澤州,Zhou,215,112.839157,35.504318,94070,1,0,1,1,0,1370,1370
300148,Ganzhou zhong huwei,甘州中護衛,Wei,176,0.0,0.0,,1,0,1,0,1,,
8536,Tianzhou Tuzhou,田州土州,Tuzhou,172,106.90866852,23.733869553,397,1,0,1,0,1,1783,1783
5618,Shimen,石門,Xian,21,111.373611,29.588543,41948,1,0,1,1,0,1666,1666
10001,Zhangqiu,章丘,xian,21,,,,1,0,1,0,1,,
5726,Zhushan,竹山,Xian,21,110.228599,32.226128,45938,1,0,1,1,0,,
6865,Mianning Ting,緬寧廳,Ting,160,100.08822632,23.880025864,1609,1,0,1,0,1,,
4962,Jiao Zhou,膠州,Zhou,215,120.00730133,36.30002594,1044,1,0,1,1,0,,
8068,Jiaozhou Zhilizhou,膠州直隸州,Zhilizhou,212,120.00730133,36.30002594,1044,1,0,1,0,1,1741,1741
18538,Linchuan,臨川,Xian,21,116.351341,27.984781,40998,1,0,1,1,0,1347,1347
17713,Lintong,臨潼,Xian,21,109.2217,34.3679,,1,0,1,1,0,1386,1386
20304,Tainan Fu,臺南府,Fu,62,120.20026398,23.004150391,,1,0,1,0,1,,
8276,Xingshan,興山,Xian,21,110.75928497,31.235250473,635,1,0,1,0,1,,
500034,Britain,英國,Independent state,76,,,,1,0,1,0,1,,
7065,Yecheng,葉城,Xian,21,77.416984558,37.885112762,123359,1,0,1,0,1,,
